Case_ID,Dice_ET,Dice_TC,Dice_WT
BRATS_356,0.8981837910455474,0.9438302957872722,0.9094944453775464
BRATS_207,0.8696961786381253,0.8815007297191472,0.9212681267425346
BRATS_268,0.0,0.8404832214765101,0.8456317767622962
BRATS_080,0.8353200212588262,0.8484414188462917,0.8940735855278654
BRATS_335,0.0,0.7629112464543146,0.9230346742542422
BRATS_197,0.895209725620666,0.9348203326702501,0.9483803476058509
BRATS_223,0.9485843714609287,0.9581488273620492,0.9758067254648338
BRATS_360,0.9418514354593818,0.9688928021131411,0.9401182812885976
BRATS_210,0.9089994291298584,0.9404116518929041,0.9478425081508891
BRATS_188,0.839618423013862,0.9013131018383426,0.8225371171988528
BRATS_320,0.8823833527206928,0.9040548842924432,0.8621168460814906
BRATS_339,0.9442373387714809,0.9692036716610154,0.9423716998024837
BRATS_355,0.9536959084020878,0.9767564624952573,0.9717989920385655
BRATS_072,0.8910270568746549,0.945085969008703,0.7711646007359142
BRATS_143,0.7426423918490062,0.9526588282035683,0.9300863518289539
BRATS_277,0.8036470205144904,0.2448821440103326,0.6103227467258744
BRATS_128,0.7509481668773704,0.7519466073414905,0.8745255084071432
BRATS_323,0.0,0.8586166491553492,0.9287007100536795
BRATS_218,0.8730199400141675,0.9418099081209076,0.9415072709711779
BRATS_300,0.8926503340757238,0.6819504113125398,0.9198967249216216
BRATS_206,0.9190393182258377,0.9226152587069201,0.8401867340984245
BRATS_037,0.8440981477684368,0.9307338787791357,0.8620311695156866
BRATS_296,0.49580786026200874,0.8681625478233895,0.964738023571751
BRATS_014,0.8387249986806692,0.9183139800676602,0.9145644396119713
BRATS_273,0.4078032230703986,0.8788194829690447,0.9087853721854662
BRATS_076,0.7942318358291736,0.843673182722697,0.9049888935582638
BRATS_222,0.9188452484202702,0.8469034894687205,0.934476693051891
BRATS_100,0.8993510707332901,0.9648767442476236,0.9646997814571989
BRATS_205,0.8943930991990142,0.9049187776894241,0.9307671005261701
BRATS_146,0.8787678476996298,0.9498280736608848,0.898273205461984
BRATS_275,1.0,0.0,0.40858291660509716
BRATS_117,0.93689344302675,0.9454476623130796,0.9554123267909845
BRATS_023,0.8665863155942889,0.9486867487757827,0.9085233233540595
BRATS_160,0.8330763079734979,0.8871719603123349,0.9107398987578459
BRATS_032,0.7974407149748641,0.9013613425654265,0.8990609087865814
BRATS_204,0.9165567677736483,0.9343655334904073,0.8180528462493349
BRATS_231,0.904930395929647,0.9312204147889163,0.9764447400476784
BRATS_244,0.7715355805243446,0.9344394755158041,0.9559676060198926
BRATS_352,0.8947027281833716,0.9375853735420826,0.9577681184787576
BRATS_315,0.5935483870967742,0.9202820067436395,0.9660558811813578
BRATS_313,0.72,0.8997417207783113,0.9477883636262188
BRATS_067,0.8965639338457679,0.9616381772641385,0.9534492602763137
BRATS_179,0.8787852444289895,0.9324815828803449,0.9486103132870841
BRATS_341,0.9485024779142426,0.9475765219169677,0.8879683261236161
BRATS_306,0.0,0.7490078435048905,0.9342763098362139
BRATS_004,0.891171080073311,0.9144190871369294,0.9503164170352091
BRATS_007,0.8851422550052687,0.9332346566580324,0.9202697242145671
BRATS_132,0.9151517845237566,0.9320147837378884,0.9195402977496081
BRATS_134,0.7990839283308635,0.9119539257921861,0.9067497914335789
BRATS_282,0.8246805858522904,0.3780733696469951,0.9431302801244997
BRATS_026,0.7163956992447635,0.8403833570686271,0.9296885344010338
BRATS_228,0.9290821603633583,0.9560317239460137,0.8678356299426633
BRATS_053,0.8343478694741043,0.8714790054833621,0.9557863304578633
BRATS_212,0.7327731589692003,0.8735651176133103,0.9379110215990132
BRATS_353,0.9174913821861448,0.9638349266832239,0.9708399638725216
BRATS_056,0.8684536593424748,0.9201574489592746,0.8707720203640421
BRATS_348,0.8872411405551709,0.9498609662843239,0.9785182758459307
BRATS_344,0.6175136464980395,0.7144130757800892,0.9167809095262146
BRATS_063,0.7686238106289163,0.836973615236764,0.873801093196741
BRATS_097,0.9267382174521699,0.9718036603505141,0.9625444340505145
BRATS_129,0.8007800780078008,0.7833043029481969,0.9298157813207503
BRATS_154,0.9324309774667384,0.9758292783767453,0.957449005938549
BRATS_074,0.3598900230698733,0.5251384858876286,0.8181674520170096
BRATS_153,0.9627034182044694,0.9746656518429923,0.9498214719682949
BRATS_124,0.9391232271136489,0.9747928587061877,0.9768939244181121
BRATS_304,0.0,0.7713600066200504,0.8973204266969883
BRATS_003,0.8641056016246403,0.9184431302434328,0.7818241042345276
BRATS_233,0.888121546961326,0.8733224222585925,0.9468272620446534
BRATS_027,0.8398704569989205,0.931172776990075,0.7581195602382043
BRATS_311,0.8600405679513184,0.32127182288110795,0.8328052464814678
BRATS_301,0.6008697967515754,0.7327257528493079,0.9059786889887502
BRATS_102,0.8825899483989539,0.9383360982669161,0.9293278938476119
BRATS_013,0.7172030364588902,0.9256387971493134,0.9064754398432284
BRATS_216,0.7706774519716886,0.8942139949602637,0.9540096750017033
BRATS_229,0.9505991313018641,0.9597234275633456,0.9630029563396696
BRATS_291,0.07802874743326489,0.6924972004479283,0.9682190834814826
BRATS_083,0.8817635270541082,0.9537080774681153,0.9385223752718646
