Case_ID,HD95_WT,HD95_TC,HD95_ET
BRATS_250,4.898979485566356,26.47073309349727,3.605551275463989
BRATS_259,1.7320508075688772,23.790754506740637,4.69041575982343
BRATS_271,1.7320508075688772,1.7320508075688772,17.290745982598335
BRATS_251,1.4142135623730951,1.0,1.0
BRATS_263,3.0,16.911534525287763,373.13
BRATS_229,1.4142135623730951,1.4142135623730951,1.4142135623730951
BRATS_236,3.3166247903554,4.58257569495584,4.123105625617661
BRATS_194,2.0,1.0,1.0
BRATS_105,2.449489742783178,1.0,1.0
BRATS_187,2.449489742783178,3.605551275463989,2.23606797749979
BRATS_207,4.58257569495584,3.1622776601683795,3.7416573867739413
BRATS_090,2.449489742783178,1.0,1.0
BRATS_202,1.4142135623730951,2.0,1.4142135623730951
BRATS_104,1.4142135623730951,3.4641016151377544,1.0
BRATS_243,2.23606797749979,36.00414255676273,31.567385256554907
BRATS_198,1.7320508075688772,3.1622776601683795,1.7320508075688772
BRATS_189,2.23606797749979,1.0,1.0
BRATS_204,3.605551275463989,1.4142135623730951,1.4142135623730951
BRATS_242,4.69041575982343,7.483314773547883,3.0
BRATS_210,2.449489742783178,3.3166247903554,2.0
BRATS_235,2.23606797749979,2.23606797749979,1.4142135623730951
BRATS_188,7.0710678118654755,2.23606797749979,2.0
BRATS_197,2.8284271247461903,3.1622776601683795,2.23606797749979
BRATS_225,1.4142135623730951,2.8284271247461903,3.605551275463989
BRATS_093,1.0,1.7320508075688772,1.0
BRATS_109,1.7320508075688772,10.067245882155323,3.605551275463989
BRATS_108,1.7320508075688772,1.0,2.0
BRATS_110,30.870698080866262,1.7320508075688772,1.0
BRATS_092,1.4142135623730951,1.0,1.0
BRATS_252,1.7320508075688772,2.23606797749979,1.7320508075688772
BRATS_240,3.7416573867739413,4.242640687119285,4.358898943540674
BRATS_102,2.0,2.0,1.4142135623730951
BRATS_247,4.58257569495584,2.0,1.0
BRATS_106,2.0,1.4142135623730951,1.0
BRATS_244,1.4142135623730951,2.8284271247461903,2.23606797749979
BRATS_120,3.1622776601683795,1.4142135623730951,1.0
